"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name","PC_Name","PC_No","CandID","MyNeta_education","TCPD_Prof_Main","TCPD_Prof_Main_Desc","TCPD_Prof_Second","TCPD_Prof_Second_Desc"
"AE","Delhi","11","7","2020","2","0","4","6","NOTA","","NOTA","1046","","197842","319559","BAWANA","SC","NORTH WEST DELHI","7","61.91","0.53","yes","125","0.06","2.44","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","11","7","2020","2","0","4","7","PRADEEP","M","AAPP","921","SC","197842","319559","BAWANA","SC","NORTH WEST DELHI","7","61.91","0.47","yes","0","0","2.44","AEDLJA215","","18403","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","46","NORTH WEST DELHI","","","","Graduate Professional","Other","","",""
"AE","Delhi","11","8","2020","2","0","4","1","DHARAMPAL LAKRA","M","AAAP","90293","GEN","167905","282984","MUNDKA","GEN","NORTH WEST DELHI","6","59.33","53.78","no","19158","11.41","2.13","AEDLJA40","","13","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","61","NORTH WEST DELHI","","","","Others","Business","","",""
"AE","Delhi","11","8","2020","2","0","4","2","AZAD SINGH","M","BJP","71135","GEN","167905","282984","MUNDKA","GEN","NORTH WEST DELHI","6","59.33","42.37","no","66053","39.34","2.13","AEDL100866","","1605","TRUE","3","BJP","1605","MUNDKA","TRUE","TRUE","0","FALSE","FALSE","TRUE","68","NORTH WEST DELHI","","","","Graduate","Other","","",""
"AE","Delhi","11","8","2020","2","0","4","3","NARESH KUMAR","M","INC","5082","GEN","167905","282984","MUNDKA","GEN","NORTH WEST DELHI","6","59.33","3.03","yes","4179","2.49","2.13","AEDL100868","","3482","TRUE","2","INC","3482","MUNDKA","TRUE","TRUE","0","FALSE","FALSE","FALSE","58","NORTH WEST DELHI","","","","Doctorate","Liberal Profession or Professional","Lawyer","",""
"AE","Delhi","11","8","2020","2","0","4","4","NOTA","","NOTA","903","","167905","282984","MUNDKA","GEN","NORTH WEST DELHI","6","59.33","0.54","yes","630","0.38","2.13","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","11","8","2020","2","0","4","5","CHETRAM","M","SatBP","273","GEN","167905","282984","MUNDKA","GEN","NORTH WEST DELHI","6","59.33","0.16","yes","54","0.03","2.13","AEDLJA151","","18273","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","71","NORTH WEST DELHI","","","","8th Pass","Labourer or Daily Wage","","",""
"AE","Delhi","11","8","2020","2","0","4","6","KARAM CHAND LATHWAL","M","BPC","219","GEN","167905","282984","MUNDKA","GEN","NORTH WEST DELHI","6","59.33","0.13","yes","0","0","2.13","AEDL102125","","2013","TRUE","4","BPC","2013","MUNDKA","TRUE","TRUE","0","FALSE","FALSE","TRUE","53","NORTH WEST DELHI","","","","Post Graduate","Business","Private Company","",""
"AE","Delhi","11","9","2020","2","0","4","1","RITURAJ GOVIND","M","AAAP","86312","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","49.77","no","5654","3.26","2.13","AEDL100186","","13","TRUE","2","AAAP","13","KIRARI","TRUE","TRUE","2","FALSE","TRUE","TRUE","31","NORTH WEST DELHI","","","","Others","Politics","Party Worker","",""
"AE","Delhi","11","9","2020","2","0","4","2","ANIL JHA","M","BJP","80658","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","46.51","no","78828","45.45","2.13","AEDL101700","","1605","TRUE","4","BJP","1605","KIRARI","TRUE","TRUE","2","FALSE","FALSE","TRUE","46","NORTH WEST DELHI","","","","Post Graduate","Business","","",""
"AE","Delhi","11","9","2020","2","0","4","3","KAUSHAL MISHRA","M","IND","1830","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","1.06","yes","273","0.16","2.13","AEDLJA342","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","NORTH WEST DELHI","","","","Graduate","Salaried Work or Employed","Managerial Position","",""
"AE","Delhi","11","9","2020","2","0","4","4","RABINDRA KUMAR SINGH","M","BSP","1557","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.9","yes","486","0.28","2.13","AEDLJA98","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","46","NORTH WEST DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","11","9","2020","2","0","4","5","NOTA","","NOTA","1071","","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.62","yes","350","0.2","2.13","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","11","9","2020","2","0","4","6","RAVINDER KUMAR","M","IND","721","SC","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.42","yes","209","0.12","2.13","AEDLJA405","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","26","NORTH WEST DELHI","","","","Graduate","Business","","",""
"AE","Delhi","11","9","2020","2","0","4","7","REKHA BHARTI","F","IND","512","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.3","yes","256","0.15","2.13","AEDLJA426","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","58","NORTH WEST DELHI","","","","Literate","Social Work","","",""
"AE","Delhi","11","9","2020","2","0","4","8","MD RIYAZUDDIN KHAN","M","RJD","256","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.15","yes","50","0.03","2.13","AEDLJA258","","12103","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","NORTH WEST DELHI","","","","Doctorate","Other","","",""
"AE","Delhi","11","9","2020","2","0","4","9","PRAHLAD MAURYA","M","IND","206","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.12","yes","85","0.05","2.13","AEDLJA377","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","NORTH WEST DELHI","","","","Graduate","Business","","",""
"AE","Delhi","11","9","2020","2","0","4","10","AJIT KUMAR","M","LJP","121","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.07","yes","18","0.01","2.13","AEDLJA130","","5029","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","NORTH WEST DELHI","","","","5th Pass","Social Work","","",""
"AE","Delhi","11","9","2020","2","0","4","11","SHAWKAT ALI ANSARI","M","ASSP","103","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.06","yes","18","0.01","2.13","AEDLJA276","","972","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","48","NORTH WEST DELHI","","","","Graduate","Other","","",""
"AE","Delhi","11","9","2020","2","0","4","12","RAKESH KUMAR","M","SatBP","85","GEN","173432","273856","KIRARI","GEN","NORTH WEST DELHI","12","63.33","0.05","yes","0","0","2.13","AEDLJA179","","18273","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","43","NORTH WEST DELHI","","","","10th Pass","Other","","",""
"AE","Delhi","11","10","2020","2","0","4","1","Mukesh Kumar Ahlawat","M","AAAP","74573","SC","112125","175622","SULTANPUR MAJRA","SC","NORTH WEST DELHI","8","63.84","66.51","no","48052","42.86","1.96","AEDL101747","","13","TRUE","3","BSP","16651","SULTANPUR MAJRA","TRUE","FALSE","1","TRUE","FALSE","FALSE","44","NORTH WEST DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","11","10","2020","2","0","4","2","Ram Chander Chawriya","M","BJP","26521","SC","112125","175622","SULTANPUR MAJRA","SC","NORTH WEST DELHI","8","63.84","23.65","no","17488","15.6","1.96","AEDLJA128","","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","51","NORTH WEST DELHI","","","","10th Pass","Small Business or Self-employed","","",""
"AE","Delhi","11","10","2020","2","0","4","3","Jai Kishan","M","INC","9033","SC","112125","175622","SULTANPUR MAJRA","SC","NORTH WEST DELHI","8","63.84","8.06","yes","8362","7.46","1.96","AEDL104574","","3482","TRUE","6","INC","3482","SULTANPUR MAJRA","TRUE","TRUE","4","FALSE","FALSE","TRUE","61","NORTH WEST DELHI","","","","12th Pass","Business","","Politics","Party Worker"
"AE","Delhi","11","10","2020","2","0","4","4","Neelam","F","BSP","671","SC","112125","175622","SULTANPUR MAJRA","SC","NORTH WEST DELHI","8","63.84","0.6","yes","211","0.19","1.96","AEDLJA70","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","35","NORTH WEST DELHI","","","","Graduate","Liberal Profession or Professional","Journalist or Editor","",""
"AE","Delhi","11","10","2020","2","0","4","5","NOTA","","NOTA","460","","112125","175622","SULTANPUR MAJRA","SC","NORTH WEST DELHI","8","63.84","0.41","yes","109","0.1","1.96","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","11","10","2020","2","0","4","6","Mahender Kumar","M","svjn","351","SC","112125","175622","SULTANPUR MAJRA","SC","NORTH WEST DELHI","8","63.84","0.31","yes","68","0.06","1.96","AEDLJA235","","24553","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","47","NORTH WEST DELHI","","","","Graduate","Small Business or Self-employed","","",""
"AE","Delhi","11","10","2020","2","0","4","7","Gayatri","F","IND","283","SC","112125","175622","SULTANPUR MAJRA","SC","NORTH WEST DELHI","8","63.84","0.25","yes","50","0.04","1.96","AEDLJA294","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","31","NORTH WEST DELHI","","","","Graduate","Other","Household","",""
"AE","Delhi","11","10","2020","2","0","4","8","Bharti","F","RVNP","233","SC","112125","175622","SULTANPUR MAJRA","SC","NORTH WEST DELHI","8","63.84","0.21","yes","0","0","1.96","AEDLJA149","","6362","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","31","NORTH WEST DELHI","","","","12th Pass","Other","","",""
"AE","Delhi","11","11","2020","2","0","4","1","RAGHUVINDER SHOKEEN","M","AAAP","74444","GEN","151272","266339","NANGLOI JAT","GEN","NORTH WEST DELHI","12","56.8","49.21","no","11624","7.68","2.44","AEDL100203","","13","TRUE","2","AAAP","13","NANGLOI JAT","TRUE","TRUE","2","FALSE","TRUE","TRUE","53","NORTH WEST DELHI","","","","Graduate","Business","","Politics","MLA"
"AE","Delhi","11","11","2020","2","0","4","2","SUMAN LATA","F","BJP","62820","GEN","151272","266339","NANGLOI JAT","GEN","NORTH WEST DELHI","12","56.8","41.53","no","53059","35.08","2.44","AEDLJA116","","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","53","NORTH WEST DELHI","","","","Post Graduate","Business","","",""
"AE","Delhi","11","11","2020","2","0","4","3","MANDEEP SINGH","M","INC","9761","GEN","151272","266339","NANGLOI JAT","GEN","NORTH WEST DELHI","12","56.8","6.45","yes","8323","5.5","2.44","AEDLJA8","","3482","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","NORTH WEST DELHI","","","","Graduate","Business","","",""
"AE","Delhi","11","11","2020","2","0","4","4","SANDEEP","M","BSP","1438","SC","151272","266339","NANGLOI JAT","GEN","NORTH WEST DELHI","12","56.8","0.95","yes","576","0.38","2.44","AEDLJA91","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","30","NORTH WEST DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","11","11","2020","2","0","4","5","NOTA","","NOTA","862","","151272","266339","NANGLOI JAT","GEN","NORTH WEST DELHI","12","56.8","0.57","yes","247","0.16","2.44","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","11","11","2020","2","0","4","6","RAKESH SHARMA","M","IND","615","GEN","151272","266339","NANGLOI JAT","GEN","NORTH WEST DELHI","12","56.8","0.41","yes","257","0.17","2.44","AEDLJA421","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","29","NORTH WEST DELHI","","","","12th Pass","Small Business or Self-employed","","",""
"AE","Delhi","11","11","2020","2","0","4","7","DIGAMBER","M","SWAP","358","SC","151272","266339","NANGLOI JAT","GEN","NORTH WEST DELHI","12","56.8","0.24","yes","26","0.02","2.44","AEDLJA286","","8163","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","25","NORTH WEST DELHI","","","","Post Graduate","Social Work","","",""
"AE","Delhi","11","11","2020","2","0","4","8","CHANDER SHEKHAR","M","IND","332","GEN","151272","266339","NANGLOI JAT","GEN","NORTH WEST DELHI","12","56.8","0.22","yes","126","0.08","2.44","AEDLJA401","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","46","NORTH WEST DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","11","11","2020","2","0","4","9","SANJEEV JOSHI","M","DJP","206","GEN","151272","266339","NANGLOI JAT","GEN","NORTH WEST DELHI","12","56.8","0.14","yes","19","0.01","2.44","AEDLJA361","","2900","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","NORTH WEST DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","11","11","2020","2","0","4","10","AJEET KUMAR","M","BPC","187","SC","151272","266339","NANGLOI JAT","GEN","NORTH WEST DELHI","12","56.8","0.12","yes","46","0.03","2.44","AEDLJA200","","2013","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","26","NORTH WEST DELHI","","","","8th Pass","Labourer or Daily Wage","Taxi Driver","",""
"AE","Delhi","11","11","2020","2","0","4","11","SAROJ BALA","F","PPID","141","SC","151272","266339","NANGLOI JAT","GEN","NORTH WEST DELHI","12","56.8","0.09","yes","33","0.02","2.44","AEDL101203","","6054","TRUE","2","CPI","2444","PALAM","FALSE","FALSE","0","TRUE","FALSE","FALSE","49","NORTH WEST DELHI","","","","Post Graduate","Other","Household","",""
"AE","Delhi","11","11","2020","2","0","4","12","TARUN KUMAR KOTHARI","M","VSP","108","GEN","151272","266339","NANGLOI JAT","GEN","NORTH WEST DELHI","12","56.8","0.07","yes","0","0","2.44","AEDLJA218","","8508","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","NORTH WEST DELHI","","","","Post Graduate","Liberal Profession or Professional","Doctor","",""
"AE","Delhi","11","12","2020","2","0","4","1","RAKHI BIRLA","F","AAAP","74154","SC","126685","190728","MANGOL PURI","SC","NORTH WEST DELHI","7","66.42","58.53","no","30116","23.77","2.17","AEDL100921","","13","TRUE","3","AAAP","13","MANGOL PURI","TRUE","TRUE","3","FALSE","TRUE","TRUE","32","NORTH WEST DELHI","","","","Post Graduate","Politics","MLA","",""
"AE","Delhi","11","12","2020","2","0","4","2","KARAM SINGH KARMA","M","BJP","44038","SC","126685","190728","MANGOL PURI","SC","NORTH WEST DELHI","7","66.42","34.76","no","39965","31.55","2.17","AEDLJA37","","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","NORTH WEST DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","11","12","2020","2","0","4","3","RAJESH LILOTHIA","M","INC","4073","SC","126685","190728","MANGOL PURI","SC","NORTH WEST DELHI","7","66.42","3.22","yes","1582","1.25","2.17","AEDL103333","","3482","TRUE","5","INC","3482","PATEL NAGAR","FALSE","TRUE","2","FALSE","FALSE","TRUE","54","NORTH WEST DELHI","","","","Post Graduate","Business","","Social Work",""
"AE","Delhi","11","12","2020","2","0","4","4","MURARI LAL","M","BSP","2491","SC","126685","190728","MANGOL PURI","SC","NORTH WEST DELHI","7","66.42","1.97","yes","1598","1.26","2.17","AEDLJA41","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","NORTH WEST DELHI","","","","5th Pass","Business","","",""
"AE","Delhi","11","12","2020","2","0","4","5","VIRENDER RAY","M","SWARAJ","893","SC","126685","190728","MANGOL PURI","SC","NORTH WEST DELHI","7","66.42","0.7","yes","236","0.19","2.17","AEDLJA241","","8172","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","40","NORTH WEST DELHI","","","","10th Pass","Other","","",""
"AE","Delhi","11","12","2020","2","0","4","6","NOTA","","NOTA","657","","126685","190728","MANGOL PURI","SC","NORTH WEST DELHI","7","66.42","0.52","yes","278","0.22","2.17","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","11","12","2020","2","0","4","7","DEEPAK KUMAR","M","BSNP","379","SC","126685","190728","MANGOL PURI","SC","NORTH WEST DELHI","7","66.42","0.3","yes","0","0","2.17","AEDLJA168","","24495","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","36","NORTH WEST DELHI","","","","5th Pass","Former Government","Ex Govt Employee","",""
"AE","Delhi","11","13","2020","2","0","4","1","VIJENDER GUPTA","M","BJP","62174","GEN","115840","183092","ROHINI","GEN","NORTH WEST DELHI","8","63.27","53.67","no","12648","10.92","2.13","AEDL101237","","1605","TRUE","2","BJP","1605","NEW DELHI","FALSE","TRUE","1","FALSE","FALSE","FALSE","56","NORTH WEST DELHI","","","","Post Graduate","Other","","",""
"AE","Delhi","11","13","2020","2","0","4","2","RAJESH NAMA BANSIWALA","M","AAAP","49526","GEN","115840","183092","ROHINI","GEN","NORTH WEST DELHI","8","63.27","42.75","no","47563","41.06","2.13","AEDLJA55","","13","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","41","NORTH WEST DELHI","","","","5th Pass","Business","","",""
"AE","Delhi","11","13","2020","2","0","4","3","SUMESH GUPTA","M","INC","1963","GEN","115840","183092","ROHINI","GEN","NORTH WEST DELHI","8","63.27","1.69","yes","986","0.85","2.13","AEDLJA132","","3482","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","48","NORTH WEST DELHI","","","","8th Pass","Business","","",""
"AE","Delhi","11","13","2020","2","0","4","4","RAJESH GARG","M","IND","977","GEN","115840","183092","ROHINI","GEN","NORTH WEST DELHI","8","63.27","0.84","yes","195","0.17","2.13","6972","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","56","NORTH WEST DELHI","","","","12th Pass","Business","","",""
"AE","Delhi","11","13","2020","2","0","4","5","NOTA","","NOTA","782","","115840","183092","ROHINI","GEN","NORTH WEST DELHI","8","63.27","0.68","yes","545","0.47","2.13","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","NORTH WEST DELHI","","","","","","","",""
"AE","Delhi","11","13","2020","2","0","4","6","ARUN KUMAR CHADHA","M","BSP","237","GEN","115840","183092","ROHINI","GEN","NORTH WEST DELHI","8","63.27","0.2","yes","120","0.1","2.13","AEDL100931","","16651","TRUE","2","BSP","16651","ROHINI","TRUE","TRUE","0","FALSE","FALSE","FALSE","45","NORTH WEST DELHI","","","","Post Graduate","Other","","",""
"AE","Delhi","11","13","2020","2","0","4","7","SHEELA RANI","F","IND","117","GEN","115840","183092","ROHINI","GEN","NORTH WEST DELHI","8","63.27","0.1","yes","53","0.05","2.13","AEDLJA311","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","60","NORTH WEST DELHI","","","","5th Pass","Other","Household","",""
"AE","Delhi","11","13","2020","2","0","4","8","RAJBIR","M","BHUDRP","64","SC","115840","183092","ROHINI","GEN","NORTH WEST DELHI","8","63.27","0.06","yes","0","0","2.13","AEDLJA146","","24487","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","63","NORTH WEST DELHI","","","","Graduate","Other","","",""
"AE","Delhi","11","14","2020","2","0","4","1","BANDANA KUMARI","F","AAAP","57707","GEN","116803","189373","SHALIMAR BAGH","GEN","CHANDNI CHOWK","13","61.68","49.41","no","3440","2.95","2.17","AEDL100933","","13","TRUE","3","AAAP","13","SHALIMAR BAGH","TRUE","TRUE","3","FALSE","TRUE","TRUE","45","CHANDNI CHOWK","","","","Graduate","Politics","MLA, Party Worker","",""
"AE","Delhi","11","14","2020","2","0","4","2","REKHA GUPTA","F","BJP","54267","GEN","116803","189373","SHALIMAR BAGH","GEN","CHANDNI CHOWK","13","61.68","46.46","no","51776","44.33","2.17","AEDL100231","","1605","TRUE","2","BJP","1605","SHALIMAR BAGH","TRUE","TRUE","0","FALSE","FALSE","TRUE","45","CHANDNI CHOWK","","","","Graduate","Other","","",""
"AE","Delhi","11","14","2020","2","0","4","3","J S NAYOL","M","INC","2491","GEN","116803","189373","SHALIMAR BAGH","GEN","CHANDNI CHOWK","13","61.68","2.13","yes","1756","1.5","2.17","AEDLJA33","","3482","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","59","CHANDNI CHOWK","","","","12th Pass","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","11","14","2020","2","0","4","4","NOTA","","NOTA","735","","116803","189373","SHALIMAR BAGH","GEN","CHANDNI CHOWK","13","61.68","0.63","yes","154","0.13","2.17","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","11","14","2020","2","0","4","5","MOHIT","M","BSP","581","SC","116803","189373","SHALIMAR BAGH","GEN","CHANDNI CHOWK","13","61.68","0.5","yes","278","0.24","2.17","AEDLJA88","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","CHANDNI CHOWK","","","","10th Pass","Business","","",""
"AE","Delhi","11","14","2020","2","0","4","6","SURESH","M","IND","303","GEN","116803","189373","SHALIMAR BAGH","GEN","CHANDNI CHOWK","13","61.68","0.26","yes","130","0.11","2.17","AEDLJA445","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","32","CHANDNI CHOWK","","","","Illiterate","Other","","",""
"AE","Delhi","11","14","2020","2","0","4","7","VANDANA","F","IND","173","GEN","116803","189373","SHALIMAR BAGH","GEN","CHANDNI CHOWK","13","61.68","0.15","yes","53","0.05","2.17","AEDLJA345","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","45","CHANDNI CHOWK","","","","5th Pass","Other","Household","",""
"AE","Delhi","11","14","2020","2","0","4","8","SHARVAN","M","IND","120","GEN","116803","189373","SHALIMAR BAGH","GEN","CHANDNI CHOWK","13","61.68","0.1","yes","1","0","2.17","AEDLJA430","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","34","CHANDNI CHOWK","","","","8th Pass","Small Business or Self-employed","","",""
"AE","Delhi","11","14","2020","2","0","4","9","SHEHNAZ","F","IND","119","GEN","116803","189373","SHALIMAR BAGH","GEN","CHANDNI CHOWK","13","61.68","0.1","yes","10","0.01","2.17","AEDLJA356","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","35","CHANDNI CHOWK","","","","12th Pass","Other","","",""
"AE","Delhi","11","14","2020","2","0","4","10","SHYAM KUMAR","M","IND","109","GEN","116803","189373","SHALIMAR BAGH","GEN","CHANDNI CHOWK","13","61.68","0.09","yes","9","0.01","2.17","AEDLJA406","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","32","CHANDNI CHOWK","","","","Literate","Other","","",""
"AE","Delhi","11","14","2020","2","0","4","11","DR. ASHWANI KUMAR","M","BLokSP","100","GEN","116803","189373","SHALIMAR BAGH","GEN","CHANDNI CHOWK","13","61.68","0.09","yes","45","0.04","2.17","AEDLJA175","","1312","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","44","CHANDNI CHOWK","","","","Graduate Professional","Liberal Profession or Professional","Doctor","",""
"AE","Delhi","11","14","2020","2","0","4","12","POONAM KAUSHIK","F","IND","55","GEN","116803","189373","SHALIMAR BAGH","GEN","CHANDNI CHOWK","13","61.68","0.05","yes","12","0.01","2.17","AEDLJA270","","10809","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","49","CHANDNI CHOWK","","","","Graduate Professional","Liberal Profession or Professional","Lawyer","",""
"AE","Delhi","11","14","2020","2","0","4","13","SAURABH GUPTA","M","JKiP","43","GEN","116803","189373","SHALIMAR BAGH","GEN","CHANDNI CHOWK","13","61.68","0.04","yes","0","0","2.17","AEDLJA253","","4534","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","30","CHANDNI CHOWK","","","","Post Graduate","Social Work","","",""
"AE","Delhi","11","15","2020","2","0","4","1","SATYENDAR JAIN","M","AAAP","51165","GEN","99165","146226","SHAKUR BASTI","GEN","CHANDNI CHOWK","6","67.82","51.6","no","7592","7.66","2.17","AEDL100239","","13","TRUE","2","AAAP","13","SHAKUR BASTI","TRUE","TRUE","2","FALSE","TRUE","TRUE","55","CHANDNI CHOWK","","","","Graduate","Politics","Minister","",""
"AE","Delhi","11","15","2020","2","0","4","2","DR. S. C. VATS","M","BJP","43573","GEN","99165","146226","SHAKUR BASTI","GEN","CHANDNI CHOWK","6","67.82","43.94","no","40191","40.53","2.17","AEDL105612","","1605","TRUE","8","BJP","1605","SHAKUR BASTI","TRUE","TRUE","3","FALSE","FALSE","TRUE","74","CHANDNI CHOWK","","","","Graduate","Liberal Profession or Professional","Doctor","Politics","Party Worker"
"AE","Delhi","11","15","2020","2","0","4","3","DEV RAJ ARORA","M","INC","3382","GEN","99165","146226","SHAKUR BASTI","GEN","CHANDNI CHOWK","6","67.82","3.41","yes","2741","2.76","2.17","AEDLJA49","","3482","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","64","CHANDNI CHOWK","","","","12th Pass","Business","","",""
"AE","Delhi","11","15","2020","2","0","4","4","NOTA","","NOTA","641","","99165","146226","SHAKUR BASTI","GEN","CHANDNI CHOWK","6","67.82","0.65","yes","352","0.35","2.17","","","5897","TRUE","","","5897","","","","","","FALSE","FALSE","","CHANDNI CHOWK","","","","","","","",""
"AE","Delhi","11","15","2020","2","0","4","5","ASHA RAM","M","BSP","289","SC","99165","146226","SHAKUR BASTI","GEN","CHANDNI CHOWK","6","67.82","0.29","yes","174","0.18","2.17","AEDLJA3","","16651","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","46","CHANDNI CHOWK","","","","12th Pass","Labourer or Daily Wage","","",""
"AE","Delhi","11","15","2020","2","0","4","6","PRAVEEN YADAV","M","AKBHJSP","115","GEN","99165","146226","SHAKUR BASTI","GEN","CHANDNI CHOWK","6","67.82","0.12","yes","0","0","2.17","AEDLJA170","","24484","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","28","CHANDNI CHOWK","","","","Others","Salaried Work or Employed","Accountant","",""
"AE","Delhi","11","16","2020","2","0","4","1","PREETI TOMAR","F","AAAP","58504","GEN","111697","167978","TRI NAGAR","GEN","CHANDNI CHOWK","9","66.5","52.38","no","10710","9.59","2.22","AEDLJA135","","13","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","50","CHANDNI CHOWK","","","","Post Graduate","Small Business or Self-employed","Self-employed","",""
"AE","Delhi","11","16","2020","2","0","4","2","TILAK RAM GUPTA","M","BJP","47794","GEN","111697","167978","TRI NAGAR","GEN","CHANDNI CHOWK","9","66.5","42.79","no","43719","39.14","2.22","AEDLJA82","","1605","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","68","CHANDNI CHOWK","","","","10th Pass","Salaried Work or Employed","","",""
"AE","Delhi","11","16","2020","2","0","4","3","KAMAL KANT SHARMA","M","INC","4075","GEN","111697","167978","TRI NAGAR","GEN","CHANDNI CHOWK","9","66.5","3.65","yes","3559","3.19","2.22","AEDLJA52","","3482","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","55","CHANDNI CHOWK","","","","Graduate","Other","","",""
